label,ph,temperature,humidity,altitude,rainfall,N,P,K
19,6.47,29.23,76.39,1479.0,1712.63,146.0,30.0,274.0
19,7.32,25.12,73.23,1842.0,1568.31,155.0,49.0,250.0
19,6.78,22.5,61.75,1538.0,1368.37,139.0,33.0,168.0
19,6.49,22.05,76.61,1206.0,1272.36,102.0,35.0,161.0
19,6.03,26.33,74.23,1493.0,1225.76,109.0,42.0,248.0
19,5.61,23.54,76.94,1180.0,1097.91,191.0,27.0,224.0
19,6.26,20.54,64.16,1960.0,1770.13,112.0,35.0,276.0
19,6.77,26.28,75.17,1467.0,1918.23,117.0,47.0,249.0
19,7.48,23.42,70.34,1472.0,1018.34,145.0,43.0,239.0
19,6.54,22.87,67.33,1212.0,1147.92,160.0,42.0,270.0
19,6.16,26.53,63.92,1685.0,1419.46,192.0,28.0,254.0
19,7.15,25.9,64.61,1494.0,1936.18,194.0,44.0,274.0
19,5.93,24.74,78.8,1713.0,1895.75,179.0,33.0,300.0
19,6.7,23.06,68.44,1172.0,1745.93,105.0,36.0,289.0
19,6.26,24.99,70.75,1515.0,1013.62,135.0,29.0,176.0
19,7.33,24.27,73.81,1802.0,1135.52,184.0,44.0,192.0
19,7.44,21.37,73.56,1585.0,1739.19,130.0,20.0,218.0
19,6.88,20.69,66.67,1491.0,1296.73,188.0,50.0,179.0
19,6.82,26.69,75.9,1590.0,1905.54,108.0,26.0,225.0
19,7.23,27.26,71.4,1537.0,1988.28,131.0,29.0,276.0
19,6.39,21.49,66.47,1659.0,1419.33,179.0,30.0,294.0
19,6.59,26.1,72.61,1713.0,1371.04,103.0,29.0,223.0
19,6.59,28.57,63.16,1467.0,1748.0,181.0,24.0,228.0
19,6.62,28.74,76.09,1780.0,1650.06,106.0,21.0,225.0
19,6.85,24.71,62.55,1861.0,1678.39,200.0,37.0,229.0
19,7.22,25.13,64.14,1843.0,1608.53,200.0,48.0,193.0
19,7.37,21.0,76.3,1819.0,1852.44,188.0,49.0,237.0
19,6.85,21.64,77.0,1757.0,1494.98,187.0,28.0,158.0
19,5.84,26.67,78.18,1073.0,1008.51,143.0,50.0,258.0
19,6.26,23.44,60.84,1413.0,1594.45,134.0,40.0,219.0
19,6.18,25.27,65.46,1368.0,1768.92,189.0,28.0,294.0
19,5.87,22.62,62.12,1956.0,1670.94,145.0,33.0,178.0
19,7.44,28.58,75.55,1424.0,1168.23,119.0,30.0,214.0
19,5.78,28.53,78.07,1676.0,1023.21,133.0,39.0,282.0
19,7.18,29.1,69.25,1224.0,1788.72,118.0,21.0,284.0
19,6.58,22.49,61.92,1131.0,1206.9,117.0,22.0,153.0
19,7.39,21.85,77.14,1476.0,1207.04,116.0,43.0,218.0
19,6.39,27.79,79.72,1168.0,1832.81,149.0,40.0,184.0
19,6.89,23.28,68.7,1084.0,1712.16,180.0,24.0,170.0
19,6.24,27.4,63.43,1374.0,1217.71,163.0,38.0,156.0
19,7.13,25.73,73.56,1355.0,1267.72,102.0,43.0,198.0
19,6.6,29.3,75.03,1817.0,1651.74,166.0,49.0,153.0
19,5.83,25.14,60.77,1476.0,1540.88,122.0,42.0,285.0
19,7.38,25.11,78.33,1421.0,1947.91,141.0,42.0,258.0
19,6.8,24.72,76.68,1757.0,1150.16,165.0,38.0,287.0
19,6.18,23.23,60.83,1586.0,1865.29,183.0,50.0,296.0
19,6.12,22.41,66.34,1680.0,1402.55,194.0,46.0,191.0
19,7.14,25.47,61.17,1191.0,1920.48,190.0,39.0,251.0
19,7.3,23.28,77.02,1180.0,1422.65,154.0,27.0,170.0
19,6.06,28.52,73.15,1763.0,1254.07,110.0,33.0,166.0
19,5.82,22.06,67.54,1222.0,1352.23,150.0,26.0,250.0
19,7.03,21.91,62.59,1991.0,1072.83,102.0,41.0,241.0
19,6.57,20.78,67.66,1645.0,1002.62,109.0,39.0,283.0
19,7.08,22.58,69.58,1191.0,1829.36,166.0,45.0,236.0
19,5.7,23.23,66.34,1906.0,1388.75,155.0,38.0,203.0
19,7.16,26.67,67.67,1864.0,1671.86,124.0,47.0,205.0
19,6.54,28.28,61.59,1963.0,1486.3,168.0,31.0,152.0
19,6.71,21.94,70.43,1844.0,1753.92,195.0,35.0,188.0
19,7.1,27.0,70.46,1214.0,1140.8,144.0,41.0,153.0
19,5.63,27.49,70.13,1428.0,1939.4,182.0,47.0,163.0
19,6.83,29.33,76.78,1056.0,1435.02,199.0,26.0,261.0
19,6.45,22.35,75.11,1394.0,1222.99,120.0,27.0,233.0
19,6.88,22.2,78.48,1239.0,1099.77,109.0,21.0,289.0
19,6.99,26.23,62.92,1199.0,1023.55,194.0,32.0,217.0
19,6.24,29.54,64.97,1971.0,1704.43,149.0,36.0,205.0
19,6.8,22.08,67.18,1952.0,1006.88,163.0,47.0,216.0
19,7.27,28.66,69.28,1633.0,1970.07,195.0,29.0,189.0
19,7.48,21.46,77.37,1161.0,1790.31,110.0,32.0,286.0
19,6.17,21.37,62.7,1931.0,1782.52,193.0,22.0,167.0
19,7.07,22.73,75.88,1763.0,1323.1,138.0,46.0,185.0
19,7.43,26.04,79.25,1050.0,1853.71,177.0,22.0,247.0
19,7.2,22.31,78.7,1044.0,1638.8,199.0,24.0,288.0
19,7.15,20.8,72.05,1486.0,1978.81,154.0,24.0,215.0
19,6.92,22.22,74.94,1314.0,1176.92,102.0,49.0,182.0
19,6.71,25.22,75.48,1755.0,1410.86,162.0,32.0,264.0
19,5.94,24.24,64.51,1020.0,1760.26,108.0,35.0,196.0
19,7.26,25.12,75.69,1635.0,1023.52,185.0,48.0,280.0
19,7.49,24.78,64.26,1991.0,1479.9,195.0,44.0,212.0
19,6.1,22.05,66.07,1476.0,1432.85,106.0,21.0,253.0
19,6.33,20.81,78.6,1449.0,1641.48,187.0,27.0,235.0
19,6.7,29.7,76.97,1518.0,1648.46,116.0,47.0,254.0
19,7.04,25.38,79.46,1765.0,1688.21,124.0,21.0,252.0
19,6.58,24.83,66.17,1589.0,1749.73,161.0,30.0,168.0
19,6.1,26.59,67.18,1470.0,1762.01,164.0,46.0,206.0
19,6.34,26.97,69.16,1066.0,1148.58,124.0,24.0,178.0
19,6.55,28.77,67.38,1993.0,1773.5,163.0,45.0,232.0
19,7.2,21.72,75.25,1830.0,1778.39,122.0,44.0,206.0
19,5.69,29.75,60.52,1330.0,1609.63,171.0,44.0,286.0
19,6.67,26.85,67.09,1164.0,1062.72,100.0,45.0,245.0
19,5.71,25.54,69.12,1352.0,1051.71,110.0,41.0,201.0
19,7.31,29.14,76.64,1242.0,1621.4,114.0,28.0,282.0
19,5.97,28.3,67.28,1444.0,1142.84,142.0,38.0,268.0
19,7.23,25.38,60.86,1856.0,1657.27,172.0,50.0,170.0
19,6.9,26.83,66.08,1167.0,1227.88,173.0,49.0,250.0
19,5.87,27.81,63.65,1583.0,1422.47,197.0,23.0,287.0
19,7.07,27.92,64.72,1494.0,1326.21,162.0,45.0,270.0
19,6.07,26.53,60.64,1349.0,1319.71,195.0,48.0,198.0
19,6.08,26.12,75.46,1256.0,1765.11,136.0,31.0,275.0
19,6.46,21.73,66.45,1519.0,1701.76,188.0,21.0,296.0
19,7.28,29.32,66.2,1226.0,1931.96,154.0,43.0,171.0
19,7.32,29.17,60.37,1224.0,1095.96,125.0,41.0,186.0
19,6.84,21.28,72.41,1173.0,1901.1,121.0,28.0,223.0
19,7.14,26.54,71.41,1897.0,1378.67,106.0,36.0,179.0
19,6.45,26.85,65.3,1578.0,1591.99,138.0,21.0,249.0
19,6.04,20.28,76.61,1173.0,1830.27,146.0,49.0,197.0
19,6.88,27.28,77.62,1482.0,1253.7,116.0,23.0,208.0
19,7.33,24.65,78.09,1996.0,1450.05,182.0,40.0,171.0
19,6.77,21.11,79.38,1702.0,1190.27,176.0,21.0,152.0
19,5.65,26.62,79.28,1624.0,1977.2,112.0,40.0,289.0
19,7.06,22.76,73.98,1795.0,1165.16,128.0,42.0,176.0
19,6.56,23.19,79.56,1060.0,1777.92,141.0,34.0,270.0
19,6.35,21.53,79.35,1053.0,1462.08,151.0,24.0,171.0
19,5.86,25.72,61.2,1009.0,1304.34,171.0,47.0,258.0
19,6.29,29.09,66.16,1393.0,1848.67,103.0,28.0,289.0
19,5.83,29.59,64.75,1709.0,1506.18,144.0,44.0,277.0
19,5.54,25.4,73.36,1174.0,1869.25,191.0,41.0,157.0
19,6.94,20.78,72.36,1983.0,1257.68,111.0,45.0,292.0
19,6.42,22.21,78.92,1292.0,1807.26,147.0,25.0,165.0
19,6.36,20.44,68.84,1569.0,1210.04,137.0,50.0,286.0
19,5.87,29.09,79.72,1387.0,1208.27,135.0,27.0,281.0
19,6.47,26.32,76.99,1458.0,1475.49,115.0,49.0,201.0
19,6.96,29.41,66.65,1020.0,1035.79,182.0,48.0,227.0
19,6.61,26.24,69.88,1086.0,1115.57,168.0,40.0,260.0
19,6.52,29.88,67.48,1946.0,1517.8,143.0,41.0,161.0
19,6.58,25.27,78.73,1380.0,1678.01,182.0,36.0,194.0
19,7.46,22.19,76.38,1994.0,1491.16,123.0,36.0,267.0
19,7.13,24.58,75.2,1313.0,1038.52,127.0,47.0,294.0
19,6.18,20.61,71.83,1634.0,1892.5,113.0,45.0,239.0
19,6.62,28.37,76.0,1923.0,1183.66,151.0,44.0,256.0
19,7.04,20.45,63.17,1631.0,1529.71,167.0,21.0,231.0
19,5.67,28.47,68.1,1800.0,1966.94,132.0,45.0,220.0
19,6.18,20.52,68.76,1966.0,1085.45,185.0,23.0,274.0
19,6.67,26.07,68.03,1711.0,1447.03,112.0,37.0,197.0
19,5.91,22.47,72.98,1817.0,1852.82,182.0,24.0,198.0
19,6.63,29.52,74.47,1009.0,1606.71,104.0,22.0,182.0
19,5.63,23.44,60.93,1579.0,1739.08,192.0,21.0,207.0
19,7.18,20.2,77.08,1843.0,1696.11,157.0,50.0,237.0
19,7.19,28.23,74.49,1092.0,1352.99,103.0,41.0,161.0
19,5.9,21.39,75.17,1101.0,1017.45,197.0,30.0,163.0
19,7.21,29.13,78.73,1568.0,1158.81,125.0,45.0,157.0
19,6.23,23.12,69.93,1995.0,1608.6,155.0,27.0,221.0
19,5.82,21.93,79.84,1192.0,1310.88,159.0,21.0,238.0
19,6.79,22.69,60.59,1487.0,1784.24,135.0,36.0,282.0
19,5.6,27.62,61.28,1691.0,1258.24,122.0,48.0,194.0
19,6.18,27.72,67.16,1471.0,1749.61,136.0,38.0,207.0
19,5.88,23.24,69.69,1799.0,1936.06,190.0,37.0,178.0
19,5.92,27.76,62.81,1646.0,1390.43,186.0,49.0,230.0
19,5.56,26.28,60.57,1757.0,1873.12,180.0,27.0,162.0
19,6.59,24.57,61.11,1510.0,1312.98,167.0,27.0,188.0
19,5.63,29.36,77.19,1005.0,1684.06,108.0,34.0,282.0
19,5.64,26.32,61.24,1106.0,1880.15,106.0,45.0,211.0
19,5.77,28.67,70.13,1085.0,1518.75,188.0,29.0,162.0
19,7.06,22.72,64.2,1736.0,1989.0,164.0,35.0,183.0
19,7.09,25.69,71.04,1377.0,1765.04,109.0,36.0,246.0
19,6.72,21.4,62.99,1159.0,1911.65,145.0,26.0,165.0
19,6.55,27.56,79.05,1229.0,1946.37,118.0,49.0,174.0
19,7.3,26.7,70.07,1211.0,1553.88,192.0,36.0,290.0
19,6.57,26.16,61.95,1993.0,1887.94,165.0,32.0,300.0
19,7.23,28.26,71.77,1305.0,1175.29,117.0,33.0,287.0
19,7.46,22.0,63.28,1792.0,1142.99,122.0,48.0,202.0
19,7.41,23.49,77.52,1606.0,1403.49,130.0,26.0,204.0
19,6.53,25.21,78.93,1615.0,1110.22,101.0,22.0,157.0
19,5.73,29.48,67.11,1490.0,1510.1,163.0,28.0,251.0
19,7.22,22.62,64.93,1699.0,1124.39,163.0,24.0,262.0
19,6.6,29.01,69.16,1633.0,1630.33,140.0,23.0,257.0
19,7.12,25.77,69.32,1296.0,1051.43,127.0,26.0,153.0
19,7.46,26.6,75.14,1981.0,1498.29,162.0,36.0,161.0
19,6.42,21.24,61.53,1341.0,1379.52,173.0,34.0,172.0
19,6.02,26.72,61.86,1868.0,1238.94,177.0,30.0,214.0
19,7.08,22.38,77.55,1359.0,1318.07,102.0,37.0,285.0
19,5.66,27.68,62.87,1574.0,1910.94,182.0,36.0,271.0
19,5.9,28.49,76.86,1756.0,1646.15,124.0,35.0,162.0
19,7.19,26.23,69.64,1826.0,1669.83,140.0,47.0,216.0
19,5.96,20.93,60.48,1814.0,1798.14,130.0,47.0,183.0
19,6.61,28.9,69.57,1505.0,1201.46,171.0,35.0,262.0
19,6.1,20.46,69.83,1199.0,1030.06,164.0,42.0,213.0
19,5.83,25.44,78.99,1568.0,1242.95,168.0,23.0,156.0
19,6.64,28.48,78.89,1648.0,1317.87,188.0,35.0,205.0
19,6.22,28.45,71.41,1306.0,1813.11,146.0,26.0,185.0
19,6.16,22.85,76.11,1165.0,1890.29,155.0,36.0,222.0
19,5.84,27.13,63.34,1604.0,1517.73,179.0,25.0,202.0
19,7.29,28.6,63.19,1524.0,1778.07,135.0,39.0,173.0
19,6.9,26.59,78.77,1562.0,1102.43,123.0,35.0,172.0
19,7.12,23.79,75.16,1664.0,1163.19,141.0,48.0,233.0
19,6.94,22.31,72.45,1739.0,1601.33,123.0,36.0,265.0
19,6.9,22.82,71.84,1023.0,1458.02,142.0,20.0,160.0
19,7.38,26.21,63.92,1155.0,1490.85,164.0,43.0,284.0
19,6.62,21.61,60.58,1124.0,1950.39,181.0,43.0,215.0
19,6.82,25.74,75.8,1119.0,1316.63,158.0,20.0,222.0
19,7.14,25.2,73.17,1455.0,1120.98,170.0,44.0,257.0
19,6.66,25.82,77.53,1599.0,1077.12,162.0,44.0,152.0
20,5.14,23.33,73.05,2526.0,1217.91,142.0,40.0,122.0
20,5.45,24.3,84.56,1730.0,1154.61,138.0,25.0,171.0
20,4.09,14.57,79.41,3700.0,1025.55,133.0,28.0,140.0
20,4.87,12.91,73.65,2719.0,1381.66,114.0,39.0,160.0
20,4.42,19.14,76.79,1520.0,1243.59,144.0,23.0,154.0
20,5.32,18.31,75.58,3673.0,1417.44,110.0,36.0,159.0
20,4.99,13.91,61.34,3755.0,1183.88,107.0,21.0,173.0
20,5.17,23.42,61.61,2259.0,1431.98,101.0,28.0,199.0
20,4.98,12.7,73.95,1759.0,1357.85,143.0,40.0,198.0
20,5.09,10.1,80.61,2479.0,1346.26,140.0,36.0,111.0
20,4.72,16.68,65.06,1840.0,1062.19,139.0,36.0,185.0
20,4.57,12.87,73.1,2311.0,1022.77,104.0,33.0,154.0
20,4.73,13.2,80.25,1732.0,1254.07,110.0,30.0,171.0
20,4.12,13.12,72.44,2100.0,1340.62,103.0,36.0,165.0
20,5.12,17.62,71.14,2430.0,1064.8,105.0,34.0,108.0
20,4.24,14.3,72.22,2887.0,1478.99,112.0,40.0,173.0
20,4.81,19.22,72.96,1838.0,1183.91,112.0,36.0,133.0
20,4.53,12.22,63.07,2910.0,1235.32,120.0,34.0,124.0
20,4.08,11.19,84.44,3380.0,1040.73,142.0,39.0,158.0
20,4.66,23.36,73.66,2066.0,1063.43,116.0,26.0,178.0
20,4.75,18.92,84.42,1968.0,1000.68,129.0,35.0,136.0
20,5.47,20.45,73.87,2762.0,1071.36,144.0,31.0,126.0
20,4.28,12.65,81.6,2334.0,1074.96,140.0,20.0,177.0
20,4.09,21.63,66.54,2223.0,1485.35,100.0,25.0,108.0
20,4.12,15.42,71.75,2159.0,1429.6,112.0,27.0,133.0
20,4.71,21.91,76.35,3359.0,1027.65,116.0,37.0,199.0
20,4.58,13.18,84.49,2111.0,1122.53,139.0,21.0,188.0
20,4.86,18.07,82.87,2079.0,1431.64,114.0,36.0,142.0
20,4.44,10.39,81.73,3170.0,1285.25,103.0,25.0,166.0
20,4.34,22.68,68.67,2673.0,1226.87,115.0,25.0,152.0
20,4.35,18.25,72.18,2691.0,1186.91,125.0,26.0,136.0
20,4.18,24.88,71.72,3293.0,1331.63,122.0,37.0,145.0
20,4.67,17.6,62.55,2496.0,1433.92,123.0,31.0,174.0
20,4.13,17.45,80.63,1640.0,1026.32,129.0,22.0,198.0
20,5.34,10.14,63.03,2706.0,1432.78,133.0,24.0,183.0
20,4.77,10.77,71.44,2410.0,1387.84,133.0,32.0,125.0
20,4.44,14.28,61.39,2114.0,1122.16,137.0,33.0,151.0
20,4.26,24.9,68.23,1628.0,1403.08,143.0,30.0,118.0
20,5.27,12.94,68.79,3450.0,1093.42,119.0,30.0,163.0
20,4.83,22.95,62.26,3178.0,1487.11,127.0,20.0,116.0
20,4.97,10.63,76.92,2912.0,1027.19,122.0,32.0,155.0
20,4.03,21.9,66.88,2879.0,1229.3,125.0,21.0,177.0
20,4.02,20.01,68.76,2089.0,1454.49,146.0,39.0,119.0
20,4.64,16.58,75.1,3777.0,1271.48,105.0,38.0,149.0
20,5.25,11.52,76.32,1642.0,1441.71,137.0,31.0,121.0
20,4.95,20.44,81.34,2901.0,1279.37,125.0,25.0,139.0
20,4.06,17.31,61.63,1664.0,1197.46,135.0,38.0,179.0
20,5.25,13.25,72.72,2129.0,1019.6,116.0,24.0,167.0
20,4.11,24.36,73.05,3879.0,1379.27,125.0,38.0,169.0
20,4.93,10.39,83.17,2246.0,1065.74,115.0,38.0,145.0
20,4.9,15.46,76.78,2379.0,1033.81,111.0,23.0,166.0
20,4.59,23.57,65.52,2243.0,1308.02,128.0,34.0,179.0
20,4.49,13.85,68.54,1978.0,1053.91,130.0,37.0,145.0
20,4.95,17.47,60.08,3039.0,1326.86,107.0,40.0,193.0
20,4.21,22.28,67.66,3632.0,1393.93,129.0,25.0,108.0
20,4.63,16.67,64.67,3288.0,1266.84,150.0,40.0,144.0
20,4.0,23.36,80.15,2596.0,1355.39,142.0,38.0,192.0
20,5.32,22.06,73.66,2240.0,1350.61,104.0,31.0,200.0
20,4.23,11.4,60.64,1896.0,1345.5,106.0,27.0,198.0
20,4.36,20.63,64.68,3151.0,1226.38,147.0,25.0,173.0
20,4.95,23.85,65.62,3822.0,1323.66,101.0,20.0,124.0
20,4.34,14.53,74.88,2996.0,1221.19,149.0,26.0,196.0
20,4.13,24.63,74.9,2506.0,1105.56,121.0,40.0,155.0
20,5.18,22.7,66.04,2778.0,1123.15,125.0,24.0,164.0
20,4.89,20.01,79.81,3544.0,1348.65,137.0,26.0,135.0
20,5.16,18.72,76.88,2808.0,1203.34,141.0,20.0,146.0
20,5.35,24.49,62.24,3674.0,1459.42,103.0,39.0,114.0
20,4.21,14.12,66.05,1772.0,1363.14,119.0,35.0,141.0
20,5.5,24.8,78.33,3874.0,1454.77,150.0,40.0,161.0
20,5.04,13.0,64.76,2575.0,1112.45,114.0,22.0,173.0
20,4.66,11.67,75.32,2827.0,1436.35,149.0,22.0,111.0
20,5.33,20.89,76.25,1542.0,1484.0,142.0,36.0,168.0
20,5.06,20.1,76.16,3479.0,1153.27,125.0,30.0,136.0
20,4.05,16.98,75.86,3245.0,1184.05,122.0,30.0,105.0
20,5.48,10.54,83.22,2204.0,1219.04,101.0,20.0,107.0
20,4.75,14.05,73.03,3824.0,1197.25,118.0,39.0,138.0
20,4.07,12.54,69.37,3177.0,1335.02,111.0,39.0,125.0
20,5.36,22.15,61.16,3455.0,1087.74,141.0,36.0,129.0
20,4.33,15.25,78.5,3882.0,1185.61,106.0,31.0,104.0
20,4.94,23.54,84.01,2983.0,1096.78,115.0,28.0,174.0
20,5.06,19.41,75.02,1564.0,1424.33,118.0,33.0,167.0
20,5.13,19.56,71.48,3983.0,1134.88,125.0,36.0,172.0
20,5.46,19.7,78.51,1728.0,1425.72,120.0,40.0,129.0
20,4.27,16.17,83.85,2862.0,1402.79,102.0,24.0,148.0
20,5.31,18.42,64.89,2299.0,1117.22,128.0,26.0,172.0
20,4.02,16.89,60.69,2399.0,1444.89,147.0,29.0,119.0
20,5.24,12.78,77.87,1688.0,1063.25,115.0,36.0,183.0
20,5.03,24.2,70.32,1825.0,1461.94,117.0,25.0,191.0
20,4.43,10.76,80.8,2186.0,1455.89,148.0,40.0,107.0
20,4.6,15.2,84.46,1853.0,1207.01,113.0,40.0,136.0
20,4.78,24.6,66.23,2325.0,1219.22,108.0,25.0,101.0
20,5.46,12.12,82.39,3365.0,1046.06,108.0,26.0,180.0
20,5.18,10.57,62.24,2590.0,1467.66,146.0,22.0,112.0
20,4.07,16.46,80.47,1722.0,1361.81,108.0,30.0,181.0
20,4.78,11.14,84.39,3129.0,1009.77,109.0,38.0,196.0
20,4.11,16.73,63.7,2380.0,1430.8,112.0,29.0,188.0
20,4.86,16.81,67.89,3395.0,1145.75,114.0,25.0,164.0
20,5.14,22.04,68.74,3699.0,1027.25,107.0,32.0,175.0
20,5.06,16.81,71.8,3875.0,1007.92,132.0,25.0,169.0
20,5.09,22.51,69.56,3651.0,1424.54,115.0,37.0,108.0
20,4.6,24.62,61.74,3636.0,1158.91,137.0,40.0,119.0
20,4.05,15.36,65.15,2472.0,1150.11,133.0,26.0,176.0
20,4.47,14.64,77.26,2675.0,1379.28,150.0,21.0,152.0
20,4.75,13.91,75.59,2137.0,1102.86,149.0,22.0,183.0
20,5.31,22.18,73.32,3616.0,1155.13,141.0,39.0,147.0
20,4.49,24.83,75.45,2445.0,1311.1,107.0,31.0,123.0
20,5.41,14.66,78.32,3352.0,1012.01,129.0,36.0,179.0
20,5.44,15.24,75.36,2216.0,1388.68,112.0,39.0,110.0
20,4.28,21.11,71.95,2886.0,1239.02,150.0,28.0,110.0
20,5.12,11.1,83.04,1655.0,1352.28,123.0,38.0,104.0
20,5.47,19.47,77.44,2927.0,1054.91,146.0,21.0,150.0
20,5.04,12.87,79.3,1884.0,1199.69,118.0,26.0,115.0
20,4.99,12.45,73.86,1682.0,1068.7,100.0,22.0,171.0
20,4.49,22.62,75.62,2062.0,1449.06,120.0,34.0,149.0
20,4.37,11.36,66.27,2465.0,1064.87,103.0,27.0,168.0
20,4.47,13.98,83.63,2829.0,1320.1,107.0,35.0,141.0
20,4.55,18.39,83.3,3319.0,1275.26,117.0,32.0,118.0
20,5.08,17.03,63.56,2864.0,1470.2,131.0,37.0,119.0
20,4.73,19.42,61.73,1914.0,1206.02,110.0,26.0,119.0
20,4.46,22.58,76.42,2851.0,1060.19,129.0,32.0,128.0
20,4.59,14.06,70.27,3801.0,1240.26,124.0,40.0,129.0
20,5.14,13.99,70.87,1814.0,1277.99,144.0,30.0,132.0
20,4.62,17.3,64.64,3395.0,1059.66,104.0,29.0,194.0
20,4.68,17.67,66.26,1551.0,1004.5,132.0,30.0,142.0
20,4.2,20.88,79.31,2653.0,1100.04,141.0,30.0,133.0
20,4.68,23.81,84.92,1557.0,1368.38,138.0,36.0,175.0
20,4.09,23.18,71.31,2979.0,1037.1,139.0,38.0,105.0
20,4.45,17.85,62.12,2119.0,1342.1,110.0,31.0,119.0
20,4.72,16.77,66.14,2490.0,1100.9,112.0,35.0,183.0
20,5.41,18.24,70.4,3363.0,1198.37,135.0,34.0,153.0
20,4.12,19.72,65.72,3558.0,1391.9,126.0,33.0,188.0
20,4.63,13.74,74.69,2842.0,1330.39,139.0,38.0,111.0
20,4.43,21.04,68.53,3169.0,1425.11,117.0,30.0,196.0
20,5.42,17.8,61.29,1941.0,1074.2,149.0,21.0,184.0
20,4.72,21.94,79.47,3778.0,1484.68,107.0,38.0,189.0
20,4.31,18.16,69.82,1572.0,1144.84,136.0,39.0,146.0
20,4.06,16.72,78.31,2809.0,1069.62,110.0,39.0,198.0
20,4.1,17.69,62.92,3311.0,1073.14,133.0,34.0,102.0
20,5.07,18.72,79.76,2456.0,1261.75,146.0,23.0,131.0
20,5.38,10.08,84.8,1611.0,1222.24,127.0,22.0,148.0
20,5.16,19.89,66.26,3516.0,1337.19,109.0,34.0,132.0
20,5.02,15.41,84.17,3342.0,1478.96,120.0,21.0,162.0
20,4.82,12.86,71.58,3200.0,1133.5,133.0,30.0,126.0
20,4.55,24.89,75.44,3842.0,1234.0,140.0,24.0,101.0
20,4.97,16.43,63.76,3951.0,1070.81,111.0,40.0,152.0
20,4.59,14.23,77.75,2717.0,1287.91,104.0,37.0,169.0
20,4.59,21.11,60.1,3579.0,1105.79,138.0,25.0,137.0
20,4.7,15.68,84.33,3145.0,1046.23,100.0,25.0,151.0
20,5.09,23.93,77.73,1596.0,1198.14,145.0,24.0,159.0
20,4.27,13.68,78.4,1649.0,1427.85,132.0,33.0,125.0
20,4.22,10.95,71.36,3046.0,1482.68,148.0,33.0,101.0
20,5.07,10.46,72.58,3544.0,1117.12,139.0,36.0,120.0
20,4.84,16.24,63.3,1561.0,1063.26,122.0,23.0,142.0
20,4.53,20.11,76.63,2652.0,1079.72,140.0,20.0,152.0
20,4.73,23.4,82.51,2156.0,1051.83,108.0,33.0,190.0
20,4.09,12.25,69.39,2852.0,1321.63,135.0,20.0,107.0
20,5.02,20.92,77.62,2184.0,1499.37,129.0,24.0,116.0
20,4.29,12.82,77.58,1962.0,1089.53,134.0,28.0,192.0
20,5.25,14.78,64.84,2048.0,1208.29,124.0,29.0,186.0
20,5.21,13.38,71.36,3568.0,1453.9,113.0,26.0,195.0
20,4.87,13.95,84.39,3329.0,1078.87,127.0,30.0,154.0
20,4.44,24.07,63.57,2883.0,1411.25,145.0,39.0,153.0
20,5.42,11.19,65.12,2777.0,1494.03,128.0,21.0,188.0
20,4.96,11.48,63.65,2435.0,1494.51,112.0,39.0,148.0
20,5.44,10.55,77.31,3849.0,1129.22,135.0,35.0,113.0
20,4.97,20.27,79.69,2311.0,1206.31,102.0,22.0,181.0
20,5.02,19.68,62.48,2906.0,1233.66,107.0,20.0,172.0
20,5.03,14.45,60.7,2464.0,1141.89,101.0,27.0,191.0
20,4.53,20.53,65.12,2960.0,1358.23,132.0,33.0,175.0
20,4.67,24.71,77.7,1951.0,1346.39,149.0,23.0,129.0
20,4.53,17.33,70.82,2829.0,1278.05,103.0,37.0,138.0
20,5.21,24.77,82.11,3533.0,1165.77,135.0,21.0,151.0
20,5.04,19.61,79.86,1682.0,1134.76,109.0,27.0,122.0
20,5.13,15.71,84.86,1955.0,1082.59,120.0,39.0,149.0
20,5.12,11.81,80.76,3733.0,1346.97,129.0,32.0,191.0
20,5.31,19.91,73.29,2038.0,1176.4,121.0,29.0,157.0
20,5.05,24.88,68.7,2849.0,1261.37,103.0,30.0,127.0
20,4.59,11.67,72.75,3271.0,1074.06,136.0,26.0,100.0
20,4.22,17.61,83.57,2864.0,1173.15,104.0,21.0,176.0
20,4.68,23.37,66.89,3891.0,1422.82,133.0,40.0,124.0
20,4.72,16.35,79.89,2159.0,1215.01,118.0,20.0,128.0
20,4.23,18.53,61.91,3553.0,1498.68,127.0,22.0,184.0
20,5.26,15.32,82.78,1563.0,1123.87,132.0,35.0,189.0
20,4.47,15.72,73.88,2394.0,1369.85,145.0,29.0,150.0
20,4.68,22.51,77.64,2189.0,1046.66,143.0,38.0,179.0
20,4.67,24.47,84.92,1550.0,1111.08,124.0,27.0,102.0
20,4.42,18.51,75.81,2384.0,1388.25,150.0,37.0,178.0
20,5.39,14.4,81.05,3739.0,1184.68,110.0,30.0,121.0
20,4.43,19.94,65.32,2008.0,1237.2,120.0,30.0,123.0
20,5.29,23.46,75.2,1569.0,1245.38,130.0,35.0,162.0
20,5.24,19.58,76.95,3338.0,1108.86,111.0,26.0,198.0
20,4.46,22.78,68.87,2680.0,1293.67,145.0,40.0,180.0
20,4.46,16.23,60.08,2570.0,1435.37,135.0,28.0,132.0
20,4.04,13.35,70.85,1664.0,1010.38,146.0,28.0,187.0
20,5.12,19.17,83.57,3317.0,1437.69,111.0,21.0,128.0
20,5.15,17.38,79.87,1940.0,1411.23,132.0,24.0,184.0
20,5.46,14.52,61.07,3661.0,1457.13,110.0,27.0,171.0
