label,ph,temperature,humidity,altitude,rainfall,N,P,K
Lemons,6.81,27.38,57.28,532,1348.18,114,62,128
Lemons,6.33,24.15,50.31,152,1280.16,132,43,164
Lemons,6.6,18.24,54.71,347,1108.21,106,58,106
Lemons,6.2,26.91,78.32,827,1251.09,109,68,165
Lemons,6.7,20.94,61.61,828,1493.38,147,63,117
Lemons,6.66,24.9,72.96,145,1855.68,115,39,124
Lemons,6.45,18.32,56.05,129,1945.38,127,43,113
Lemons,6.05,21.85,79.29,365,1887.03,141,73,233
Lemons,6.24,22.59,55.49,276,1846.36,107,28,199
Lemons,6.2,19.14,79.27,133,1380.33,103,69,226
Lemons,6.68,28.97,62.55,423,1430.85,129,40,164
Lemons,6.0,19.35,51.02,984,1044.91,127,22,233
Lemons,6.36,26.52,73.06,312,1033.04,108,61,178
Lemons,6.79,23.13,61.26,802,1270.08,115,21,102
Lemons,6.05,21.49,65.05,369,1798.98,136,61,218
Lemons,6.39,25.14,72.54,653,1553.28,146,71,151
Lemons,6.07,22.42,75.78,243,1069.17,108,31,199
Lemons,6.44,21.59,64.95,170,1500.07,149,61,200
Lemons,6.17,25.83,67.3,200,1725.99,138,73,173
Lemons,6.84,28.53,79.33,99,1655.14,138,72,130
Lemons,6.62,19.05,60.14,358,1311.16,149,69,244
Lemons,6.47,22.17,74.62,239,1370.48,130,41,231
Lemons,6.81,23.41,66.09,1028,1603.41,114,55,203
Lemons,6.79,26.31,55.04,502,1015.73,105,73,110
Lemons,6.24,26.9,55.82,70,1986.87,103,39,156
Lemons,6.25,19.42,62.03,579,1623.63,149,47,204
Lemons,6.14,22.18,59.58,435,1086.61,147,70,154
Lemons,6.78,22.07,73.07,494,1137.43,149,28,225
Lemons,6.88,27.96,67.24,778,1726.87,117,21,225
Lemons,6.94,18.26,76.7,77,1475.78,134,31,207
Lemons,6.84,20.04,79.69,654,1008.63,133,30,202
Lemons,6.22,20.6,63.23,176,1178.53,109,64,102
Lemons,6.38,22.81,68.64,566,1803.18,148,56,141
Lemons,6.26,28.23,75.48,344,1279.12,112,46,250
Lemons,6.86,18.91,59.59,272,1256.4,104,36,163
Lemons,6.37,25.65,69.28,235,1736.76,140,43,109
Lemons,6.15,29.94,63.93,194,1450.4,149,69,130
Lemons,6.06,27.17,53.47,1091,1390.83,120,52,229
Lemons,6.93,23.51,59.91,482,1885.22,118,65,116
Lemons,6.72,24.56,64.44,328,1001.92,136,48,250
Lemons,6.0,22.69,68.99,307,1148.95,111,35,103
Lemons,6.23,18.36,64.5,329,1609.98,133,62,229
Lemons,6.34,24.51,57.37,358,1873.67,136,59,163
Lemons,6.44,25.59,51.9,532,1122.65,126,29,145
Lemons,6.09,19.15,76.39,799,1334.42,128,54,203
Lemons,6.62,21.77,72.67,131,1375.53,132,29,223
Lettuce,6.51,11.47,44.58,1058,577.39,108,30,81
Lettuce,6.77,16.92,42.86,963,598.32,103,30,96
Lettuce,6.74,23.22,40.55,954,586.15,98,23,110
Lettuce,6.84,15.1,43.59,158,599.28,107,40,118
Lettuce,6.82,20.98,54.53,313,554.78,107,39,102
Lettuce,6.31,15.96,48.94,1112,562.44,110,24,89
Lettuce,6.17,16.95,58.77,350,526.87,114,31,86
Lettuce,6.07,18.39,46.07,561,550.62,94,40,90
Lettuce,6.74,15.66,40.75,1171,594.53,94,24,118
Lettuce,6.02,10.64,50.22,329,626.55,87,23,88
Lettuce,6.91,14.38,41.57,336,621.06,105,34,99
Lettuce,6.64,18.07,40.71,1140,626.76,87,34,117
Lettuce,6.11,12.88,40.32,895,542.5,93,26,100
Lettuce,6.41,22.83,53.67,339,511.42,113,28,108
Lettuce,6.88,12.53,55.78,62,676.01,80,38,115
Lettuce,6.67,14.28,54.84,403,500.56,113,29,102
Lettuce,6.06,22.28,43.31,1161,620.47,94,22,90
Lettuce,6.61,19.37,51.96,483,607.93,105,33,113
Lettuce,6.48,23.58,54.85,777,630.92,105,35,103
Lettuce,6.02,11.77,46.4,1281,633.7,98,22,120
Lettuce,6.38,10.19,59.53,908,689.36,110,34,106
Lettuce,6.24,19.78,45.02,686,530.62,100,35,99
Lettuce,6.86,13.82,53.26,901,578.86,118,35,115
Lettuce,6.59,22.69,42.83,1244,575.2,117,35,84
Lettuce,6.5,23.2,56.58,599,531.55,106,30,104
Lettuce,6.21,15.2,44.84,208,586.87,106,29,113
Lettuce,6.8,16.14,46.38,448,607.06,118,22,102
Lettuce,6.56,14.94,49.55,1118,609.41,98,37,95
Lettuce,6.66,14.6,51.11,686,693.53,80,33,97
Lettuce,6.52,19.42,50.79,440,536.08,108,39,107
Lettuce,6.67,20.54,51.67,1129,656.79,83,20,114
Lettuce,7.0,16.0,52.9,979,568.41,119,35,109
Lettuce,6.53,16.71,41.38,1187,503.54,113,28,107
Lettuce,6.8,18.46,45.81,240,677.26,117,38,81
Lettuce,6.52,24.96,49.61,258,635.05,117,34,107
Lettuce,6.1,13.05,43.04,1207,612.84,119,20,94
Lettuce,6.22,12.48,46.61,1375,602.51,120,40,94
Lettuce,6.47,16.08,56.38,1357,636.7,108,29,85
Lettuce,6.35,20.34,40.06,94,538.76,106,34,120
Lettuce,6.55,14.82,41.51,232,565.55,81,31,83
Lettuce,6.84,12.4,53.89,259,581.19,104,27,93
Lettuce,6.92,18.47,57.17,726,676.2,82,32,87
Lettuce,6.93,18.53,51.99,225,603.05,118,28,93
Lettuce,6.57,22.06,49.75,330,620.56,92,27,118
Lettuce,6.75,18.0,46.2,291,507.89,114,21,98
Lettuce,6.66,14.24,41.08,792,601.12,119,23,90
Lettuce,6.34,11.42,54.2,784,612.48,96,35,118
Lettuce,6.37,22.13,59.28,357,583.4,110,28,92
Lettuce,6.81,19.83,58.64,282,569.91,87,33,95
Lettuce,6.52,24.39,58.31,990,650.93,97,39,88
Lettuce,6.71,15.94,50.27,123,662.9,114,26,113
Lettuce,6.72,23.76,53.03,743,576.79,111,31,101
Lettuce,6.34,14.16,47.18,486,574.31,117,25,118
Lettuce,6.26,13.35,55.95,620,599.78,104,25,103
Lettuce,6.63,23.41,58.45,539,615.44,96,31,92
Lettuce,6.07,12.46,57.45,555,509.32,105,35,109
Lettuce,6.61,23.76,53.55,474,521.56,89,39,90
Lettuce,6.26,21.04,47.17,821,671.78,111,27,105
Lettuce,6.1,11.42,46.66,504,536.3,92,36,108
Lettuce,6.63,19.53,52.85,885,547.2,100,28,120
Lettuce,6.2,19.31,57.95,122,526.66,90,27,120
Lettuce,6.18,15.79,45.2,577,521.63,109,36,113
Lettuce,6.74,21.8,48.23,792,667.69,101,24,87
Lettuce,6.94,19.52,59.53,595,639.51,95,40,80
Lettuce,6.23,10.52,48.52,828,538.6,116,29,106
Lettuce,6.12,11.65,49.76,744,524.32,99,20,98
Lettuce,6.72,20.05,48.91,1412,670.34,89,27,109
Lettuce,6.3,19.61,59.1,1379,659.5,92,32,82
Lettuce,6.34,24.38,41.73,282,605.77,80,24,111
Lettuce,6.82,22.37,52.21,608,658.61,107,25,101
Lettuce,6.3,13.9,43.73,875,629.44,85,24,103
Lettuce,6.63,15.09,46.01,168,694.77,106,29,84
Lettuce,6.33,23.43,54.9,1176,508.84,99,36,103
Lettuce,6.1,10.1,55.03,108,548.11,102,31,99
Lettuce,6.24,10.98,51.52,563,685.38,107,20,92
Lettuce,6.08,18.55,55.24,492,653.9,113,21,94
Lettuce,6.39,20.93,46.35,1415,659.66,92,40,118
Lettuce,6.39,19.29,40.56,360,508.07,95,31,120
Lettuce,6.41,11.59,47.72,1233,681.41,116,35,111
Lettuce,6.94,19.04,50.24,663,587.42,99,35,116
Lettuce,6.88,12.82,52.49,670,603.57,97,29,103
Lettuce,6.48,11.22,56.21,1080,620.89,119,28,104
Lettuce,6.87,16.42,43.57,757,548.54,94,22,105
Lettuce,6.12,12.42,55.24,1164,538.71,82,23,85
Lettuce,6.02,20.38,46.17,1408,551.06,112,26,105
Lettuce,6.35,23.19,43.34,900,550.7,97,23,118
Lettuce,6.76,12.29,49.4,828,621.67,117,32,103
Lettuce,6.6,18.34,46.94,1456,533.64,86,24,92
Lettuce,6.69,20.24,44.79,1496,545.2,95,25,115
Lettuce,6.85,19.04,52.94,893,583.14,112,39,80
Lettuce,6.44,16.29,44.14,1077,691.2,105,37,106
Lettuce,6.7,13.88,44.86,1484,590.01,86,28,96
Lettuce,6.97,11.72,51.32,944,533.26,81,30,113
Lettuce,6.33,18.32,59.09,617,547.74,104,37,94
Lettuce,6.67,11.29,59.23,845,674.08,107,22,92
Lettuce,6.25,24.41,50.09,351,604.38,89,35,98
Lettuce,6.64,15.47,59.33,1324,624.31,120,27,86
Lettuce,6.46,19.18,52.83,84,560.5,115,22,91
Lettuce,6.78,17.75,58.4,690,514.29,91,34,117
Lettuce,6.22,19.89,52.04,1248,685.64,107,36,80
Lettuce,6.6,13.92,45.88,592,673.14,87,37,117
Lettuce,6.9,19.47,44.8,384,691.57,108,36,94
Lettuce,6.29,12.92,48.21,1195,586.42,81,39,109
Lettuce,6.1,12.07,53.73,130,572.65,88,30,80
Lettuce,6.99,21.23,57.57,597,606.63,97,25,100
Lettuce,6.89,13.57,41.43,282,641.83,115,37,93
Lettuce,6.25,19.96,52.56,863,631.64,110,38,86
Lettuce,6.19,20.62,54.53,475,598.45,99,21,100
Lettuce,6.36,11.86,48.55,492,632.81,113,27,80
Lettuce,6.52,18.49,56.13,1078,520.67,112,26,97
Lettuce,6.31,16.39,42.21,629,668.27,85,38,87
Lettuce,6.96,12.8,42.98,1294,605.05,110,31,120
Lettuce,6.76,21.06,49.98,442,691.19,88,39,95
Lettuce,6.18,16.66,44.07,744,515.51,98,23,116
Lettuce,6.77,18.48,51.54,83,680.98,107,25,119
Lettuce,6.68,13.22,56.13,1465,651.99,84,40,118
Lettuce,6.37,21.08,58.75,465,680.63,103,25,93
Lettuce,6.8,18.32,44.67,1406,654.09,120,32,108
Lettuce,6.97,10.23,50.36,312,574.21,106,31,105
Lettuce,6.47,15.46,41.0,855,621.3,112,37,99
Lettuce,6.25,19.72,54.57,589,510.84,85,32,97
Lettuce,6.57,21.23,44.61,194,544.1,115,39,102
Lettuce,6.51,19.24,57.99,1406,519.59,116,25,99
Lettuce,6.39,18.24,58.76,138,569.13,81,38,98
Lettuce,6.54,18.45,48.61,561,623.32,108,31,113
Lettuce,6.9,15.92,47.51,178,505.28,104,31,97
Lettuce,6.78,19.13,56.05,348,577.36,109,27,95
Lettuce,6.12,12.88,40.25,808,515.48,84,24,91
Lettuce,6.67,10.84,40.25,1025,660.74,114,37,104
Lettuce,6.46,22.42,56.38,523,533.96,96,38,99
Lettuce,6.43,16.36,43.85,879,674.65,104,34,93
Lettuce,6.31,18.97,43.5,1136,542.82,99,32,114
Lettuce,6.93,19.64,54.67,1381,552.84,110,27,91
Lettuce,6.7,10.67,45.99,298,624.95,106,37,97
Lettuce,6.61,17.74,56.96,1310,658.92,98,24,105
Lettuce,6.1,14.19,41.18,1034,646.14,103,27,89
Lettuce,6.7,11.01,52.02,198,504.5,110,37,85
Lettuce,6.98,16.59,58.87,1114,668.52,80,23,116
Lettuce,6.99,21.17,42.58,561,609.53,82,39,107
Lettuce,6.26,14.67,40.59,227,664.54,107,26,99
Lettuce,6.68,15.33,59.01,745,604.63,84,36,81
Lettuce,6.41,20.24,40.92,685,518.6,117,29,92
Lettuce,6.23,20.97,53.38,892,610.1,110,37,102
Lettuce,6.68,10.08,59.05,257,521.82,99,40,91
Lettuce,6.24,14.85,41.52,237,550.64,118,31,115
Lettuce,6.98,20.31,42.27,66,518.36,115,35,100
Lettuce,6.59,18.46,52.94,1411,514.77,111,20,86
Lettuce,6.13,13.69,56.54,549,533.17,116,38,96
Lettuce,6.04,15.57,56.56,1371,626.44,112,32,89
Lettuce,6.2,18.23,54.47,398,622.23,81,36,83
Lettuce,6.75,23.14,56.07,1147,644.82,118,40,95
Lettuce,6.55,16.82,54.41,1349,500.2,114,22,116
Lettuce,6.25,13.87,55.69,1225,687.51,97,38,87
Lettuce,6.46,17.41,46.12,1390,649.77,116,38,103
Lettuce,6.03,15.24,54.34,317,521.15,84,33,118
Lettuce,6.07,15.96,45.6,378,556.24,89,21,109
Lettuce,6.51,15.24,50.05,555,501.82,104,34,94
Lettuce,6.7,19.17,50.63,992,584.43,106,25,101
Lettuce,6.03,22.67,43.03,498,528.41,89,31,83
Lettuce,6.49,24.42,52.75,247,504.4,110,39,108
Lettuce,6.46,22.68,57.93,693,649.68,103,22,110
Lettuce,6.39,24.16,44.47,147,544.46,95,29,116
Lettuce,6.38,12.8,56.85,1187,682.52,101,23,116
Lettuce,6.42,20.22,43.85,479,615.29,113,25,105
Lettuce,6.06,19.16,55.11,1161,550.46,115,22,85
Lettuce,6.3,19.03,54.22,884,560.86,117,22,89
Lettuce,6.36,15.08,51.2,407,521.26,98,31,80
Lettuce,6.74,23.15,56.34,74,521.4,100,26,86
Lettuce,6.78,21.16,53.36,916,526.95,86,24,120
Lettuce,6.51,14.46,42.89,638,556.56,113,36,105
Lettuce,6.34,24.09,51.0,1496,513.81,116,20,104
Lettuce,6.38,21.98,46.33,741,605.42,80,25,83
Lettuce,6.71,15.44,52.65,1343,587.12,98,24,92
Lettuce,6.56,19.38,42.18,549,560.71,114,29,90
Lettuce,6.99,23.75,45.66,196,564.36,106,31,80
Lettuce,6.71,17.02,54.2,812,613.84,104,26,103
Lettuce,6.19,19.45,51.19,1441,596.33,118,36,104
Lettuce,6.01,13.92,56.04,820,503.92,98,37,115
Lettuce,6.84,11.0,44.57,808,653.52,84,34,120
Lettuce,6.23,22.5,45.49,223,617.47,94,22,106
Lettuce,6.76,11.49,52.4,1095,560.42,81,20,116
Lettuce,6.8,16.96,44.39,905,620.98,108,38,90
Lettuce,6.59,16.78,50.3,1258,645.03,99,21,105
Lettuce,6.09,23.81,54.99,1463,547.92,113,20,84
Lettuce,6.7,22.48,48.48,122,583.21,115,38,104
Lettuce,6.18,13.87,48.54,774,546.5,87,32,81
Lettuce,6.51,24.2,57.76,516,596.88,101,23,111
Lettuce,6.09,19.65,54.86,1393,618.9,91,32,97
Lettuce,6.98,12.16,49.32,294,571.46,108,29,113
Lettuce,6.12,18.36,59.55,98,639.83,107,20,109
Lettuce,6.27,17.11,54.18,1254,662.01,99,24,98
Lettuce,6.55,24.4,41.4,461,660.27,81,32,111
Lettuce,6.07,12.14,56.35,599,667.14,106,27,98
Lettuce,6.59,21.82,46.03,1467,673.98,87,40,82
Lettuce,6.25,18.34,50.34,1198,651.05,103,38,108
Lettuce,6.12,13.73,46.7,116,520.39,91,37,89
Lettuce,6.31,23.36,43.25,158,569.73,96,40,117
Lettuce,6.75,18.3,56.76,1231,545.11,83,25,89
Lettuce,6.58,12.6,41.01,682,585.53,98,23,119
Lettuce,6.36,24.42,56.86,98,532.11,117,33,84
Limes,6.35,26.27,62.57,315,1580.62,94,46,137
Limes,6.51,25.55,73.55,225,1658.24,110,26,135
Limes,6.19,22.91,60.89,213,1444.16,122,56,137
Limes,6.43,27.7,63.93,835,1430.99,106,42,104
Limes,6.52,22.05,50.69,981,1942.87,126,22,125
Limes,6.2,20.4,73.93,368,1421.83,123,47,131
Limes,6.49,23.81,78.52,179,1664.34,145,27,124
Limes,6.13,26.85,68.94,485,1885.66,110,36,119
Limes,6.54,28.94,53.77,646,1034.0,146,54,127
Limes,6.78,23.49,62.9,256,1796.24,95,49,135
Limes,6.46,29.39,56.2,842,1466.14,139,27,106
Limes,6.5,22.81,78.15,974,1455.59,143,43,110
Limes,6.39,28.76,73.11,664,1654.59,138,66,104
Limes,6.59,27.69,74.58,962,1334.21,149,70,143
Limes,6.52,24.33,60.77,783,1300.71,102,36,108
Limes,6.32,25.47,72.55,670,1345.37,94,70,105
Limes,6.23,29.21,54.65,1166,1776.4,134,72,127
Limes,6.86,25.88,77.88,716,1465.63,130,59,113
Limes,6.28,20.18,51.67,1002,1269.89,91,30,134
Limes,6.89,23.27,55.58,504,1997.98,117,24,135
Limes,6.63,29.18,53.85,493,1901.37,103,67,109
Limes,6.59,22.86,69.73,239,1186.63,137,23,129
Limes,6.4,25.67,59.96,899,1764.13,93,47,145
Limes,6.89,28.92,67.21,416,1933.05,140,29,107
Limes,6.13,29.46,79.62,853,1247.88,107,62,144
Limes,6.02,21.41,68.94,941,1578.2,121,68,124
Limes,6.54,28.56,61.72,664,1269.55,134,46,122
Limes,6.23,29.39,62.94,657,1563.5,94,75,133
Limes,6.9,21.45,58.35,346,1539.51,132,23,127
Limes,6.19,21.5,76.03,320,1415.54,123,48,146
Limes,6.79,29.2,70.03,202,1572.36,126,37,149
Limes,6.4,20.56,66.16,695,1966.62,144,38,120
Limes,6.07,25.54,63.0,600,1640.41,137,20,130
Limes,6.34,28.87,57.73,770,1430.79,123,60,145
Limes,6.77,23.1,55.99,784,1905.98,141,23,123
Limes,6.1,27.87,57.23,706,1309.37,144,53,126
Limes,6.73,26.94,78.48,338,1305.3,142,70,109
Limes,6.27,20.66,67.36,1013,1458.76,111,52,139
Limes,6.41,27.13,65.17,806,1718.74,145,50,144
Limes,6.83,25.52,66.89,866,1360.89,97,50,119
Limes,6.21,25.17,79.72,498,1885.5,109,44,105
Limes,6.12,20.94,57.15,461,1163.07,137,21,135
Limes,6.2,27.76,65.02,1151,1065.31,131,49,139
Limes,6.58,24.75,66.54,90,1391.46,144,61,136
Limes,6.63,29.13,63.75,895,1341.48,132,60,111
Limes,6.23,27.72,51.71,350,1605.11,123,57,134
Limes,6.19,20.81,55.78,1026,1185.72,100,71,100
Limes,6.78,25.5,57.77,377,1867.35,141,36,119
Limes,6.13,29.07,61.33,995,1866.9,113,23,122
Limes,6.13,22.78,60.36,137,1316.01,103,28,149
Limes,6.71,25.35,63.12,213,1395.49,114,73,150
Limes,6.45,21.46,74.65,1097,1406.17,143,24,101
Limes,6.3,25.34,53.16,514,1391.46,120,34,147
Limes,6.46,21.04,68.43,1192,1356.19,107,64,137
Limes,6.1,24.57,71.17,1169,1996.03,120,63,116
Limes,6.82,23.32,56.63,108,1848.86,118,42,123
Limes,6.78,22.93,55.24,78,1516.47,113,27,110
Limes,6.07,28.09,61.0,1017,1189.33,113,60,121
Limes,6.65,21.06,78.95,82,1425.69,121,55,149
Limes,6.18,25.7,67.76,326,1886.82,129,51,120
Limes,6.41,22.34,60.09,462,1014.47,134,52,127
Limes,6.88,26.68,72.16,1018,1858.51,136,54,129
Limes,6.45,23.27,79.03,618,1595.8,140,64,106
Limes,6.29,25.91,75.04,1002,1317.14,142,28,140
Limes,6.61,29.78,68.8,223,1539.01,127,20,101
Limes,6.9,22.35,65.48,789,1953.39,146,58,110
Limes,6.28,28.29,64.09,219,1048.13,90,40,148
Limes,6.01,23.6,63.84,895,1528.62,147,56,109
Limes,6.58,28.84,51.0,187,1495.12,104,31,125
Limes,6.64,22.3,66.3,167,1811.45,115,26,147
Limes,6.41,28.71,62.46,60,1606.41,147,24,130
Limes,6.59,21.54,58.31,1099,1253.04,124,52,137
Limes,6.83,29.51,77.15,1122,1385.77,135,34,121
Limes,6.85,21.34,61.39,492,1730.24,142,35,109
Limes,6.73,22.62,70.86,109,1997.81,124,74,103
Limes,6.46,29.46,75.99,484,1396.03,104,51,119
Limes,6.59,26.27,67.27,1186,1441.38,101,49,145
Limes,6.33,22.13,66.42,451,1812.28,92,49,111
Limes,6.32,22.23,71.86,592,1557.51,150,38,143
Limes,6.83,27.75,77.53,955,1186.57,122,49,127
Limes,6.09,21.31,50.5,266,1875.33,97,39,111
Limes,6.62,24.94,65.82,347,1964.29,103,21,139
Limes,6.82,22.99,50.08,531,1043.65,138,20,150
Limes,6.84,25.11,53.81,607,1217.1,144,63,121
Limes,6.51,28.32,57.37,337,1225.8,99,70,133
Limes,7.0,27.58,74.72,849,1936.81,111,67,110
Limes,6.94,21.71,58.93,218,1988.55,100,46,122
Limes,6.38,22.67,73.79,1124,1682.02,124,51,129
Limes,6.57,28.8,73.97,197,1927.09,135,43,138
Limes,6.31,23.28,72.78,1109,1361.27,105,39,141
Limes,6.82,24.24,52.58,575,1464.72,107,33,132
Limes,6.2,27.64,69.83,387,1092.45,97,50,100
Limes,6.45,29.77,76.08,842,1407.99,94,32,127
Limes,6.71,26.54,72.76,891,1039.71,114,60,142
Limes,6.64,29.47,61.38,513,1060.92,95,71,132
Limes,6.97,27.27,63.8,1119,1978.71,108,56,131
Limes,6.57,26.64,51.69,681,1430.97,91,22,127
Limes,6.87,25.22,58.68,555,1635.36,95,39,143
Limes,6.77,20.59,66.53,430,1652.11,102,30,141
Limes,6.1,28.96,52.67,1164,1673.99,120,71,100
Limes,6.47,23.15,57.51,97,1530.27,113,75,101
Limes,6.4,28.51,62.08,274,1147.45,104,39,127
Limes,6.99,28.39,74.34,1037,1383.2,109,60,110
Limes,6.21,29.63,52.29,612,1060.5,113,63,147
Limes,6.77,20.09,62.21,887,1458.41,112,44,113
Limes,6.3,26.35,54.3,273,1817.86,148,48,128
Limes,6.53,23.87,53.72,167,1645.24,95,66,118
Limes,6.04,29.96,61.98,670,1457.44,93,31,148
Limes,6.06,23.06,64.19,324,1069.63,96,24,117
Limes,6.13,23.52,72.8,148,1416.7,99,58,133
Limes,6.4,21.84,54.0,561,1745.71,140,52,115
Limes,6.4,20.73,52.68,1150,1820.96,129,46,108
Limes,6.87,22.3,77.71,941,1071.99,133,33,132
Limes,6.65,28.48,62.98,659,1312.48,105,70,112
Limes,6.37,27.89,55.29,375,1158.11,124,68,125
Limes,6.62,28.7,69.48,339,1625.76,137,54,142
Limes,6.33,28.93,55.05,776,1018.25,129,27,108
Limes,6.73,22.55,64.84,699,1244.24,125,39,112
Limes,6.42,20.39,63.42,379,1530.92,113,48,134
Limes,6.96,25.12,68.91,1033,1944.25,136,24,118
Limes,6.56,25.52,57.01,967,1238.17,92,49,143
Limes,6.09,26.43,68.4,286,1699.12,119,71,108
Limes,6.25,24.66,78.56,906,1701.73,111,70,135
Limes,6.26,20.29,62.93,1046,1739.77,141,47,145
Limes,6.73,28.0,53.01,1095,1198.26,95,37,104
Limes,6.83,29.72,76.37,75,1518.68,141,44,123
Limes,6.5,24.21,66.38,386,1463.19,96,35,127
Limes,6.57,23.11,62.87,907,1719.22,146,45,126
Limes,6.32,21.51,75.53,1007,1639.85,148,49,135
Limes,6.04,27.63,73.62,316,1028.24,109,69,114
Limes,6.9,26.3,51.22,474,1917.0,99,38,125
Limes,6.8,29.76,55.95,1053,1172.32,114,73,134
Limes,6.57,29.13,73.41,563,1451.28,110,70,132
Limes,6.71,24.67,59.99,128,1630.43,132,68,131
Limes,6.78,26.43,51.01,1118,1766.02,115,72,132
Limes,6.47,22.33,66.97,987,1826.2,130,20,122
Limes,6.91,29.99,50.58,915,1638.12,91,69,103
Limes,6.01,29.25,71.83,65,1216.3,107,31,149
Limes,6.97,26.17,64.61,512,1691.46,149,30,131
Limes,6.93,27.93,68.05,745,1171.8,148,69,143
Limes,6.33,21.11,64.23,583,1843.68,96,26,149
Limes,6.44,27.95,71.43,1018,1169.82,133,23,122
Limes,6.31,29.02,55.92,626,1911.74,99,23,106
Limes,6.02,25.1,62.51,494,1344.33,143,31,149
Limes,6.85,22.15,51.34,552,1533.65,137,61,117
Limes,6.0,21.83,67.26,913,1832.99,93,60,110
Limes,6.43,20.37,51.67,802,1722.84,93,53,102
Limes,6.12,21.3,54.85,493,1341.33,123,52,135
Limes,6.22,20.95,79.87,76,1473.67,140,42,113
Limes,6.24,26.58,67.17,776,1584.63,133,49,113
Limes,6.56,25.89,62.53,584,1027.06,121,28,118
Limes,6.95,21.99,56.77,602,1247.15,98,40,125
Limes,6.96,23.44,71.14,336,1794.8,116,52,124
Limes,6.83,26.05,57.08,61,1481.55,92,74,143
Limes,6.64,22.18,79.11,730,1451.33,136,23,132
Limes,6.3,23.95,56.29,642,1944.08,131,25,141
Limes,6.41,25.05,51.69,514,1879.23,93,69,102
Limes,6.62,28.85,65.03,462,1219.39,99,28,113
Limes,6.97,29.28,78.7,798,1514.35,99,75,143
Limes,6.32,22.17,60.37,800,1571.89,132,61,130
Limes,6.42,25.0,59.42,603,1708.47,96,34,141
Limes,6.66,29.11,67.46,348,1362.68,102,71,132
Limes,6.33,20.69,72.11,493,1340.91,147,30,108
Limes,6.57,28.23,78.18,922,1373.8,110,36,136
Limes,6.57,20.46,56.44,281,1434.52,134,47,101
Limes,6.1,21.4,75.12,979,1726.28,115,49,139
Limes,6.88,26.58,79.65,927,1081.5,148,57,125
Limes,6.97,22.37,61.52,260,1603.61,144,27,130
Limes,6.54,25.11,65.35,1178,1961.43,110,64,121
Limes,6.17,20.39,72.37,648,1991.69,125,52,137
Limes,6.21,27.35,52.67,243,1930.59,141,45,106
Limes,6.66,26.31,62.28,1006,1050.69,98,42,138
Limes,6.53,23.93,67.76,120,1023.01,132,27,139
Limes,6.87,28.43,78.2,468,1300.79,101,53,125
Limes,6.45,29.66,59.57,1162,1761.64,134,34,147
Limes,6.85,25.69,73.23,154,1158.35,97,73,103
Limes,6.44,21.19,56.29,1039,1677.23,130,64,121
Limes,6.75,20.25,61.94,127,1586.57,124,65,132
Limes,6.33,25.1,66.43,1089,1159.23,107,34,126
Limes,6.73,23.23,69.01,356,1680.95,102,65,135
Limes,6.01,26.43,70.33,609,1200.13,97,24,102
Limes,6.49,25.15,66.85,140,1406.13,148,62,144
Limes,6.74,28.17,58.82,1028,1872.18,107,72,106
Limes,6.87,20.89,60.56,1038,1493.64,130,73,137
Limes,6.17,28.84,76.6,982,1643.32,108,62,106
Limes,6.16,21.18,72.15,249,1833.97,107,73,112
Limes,6.72,26.82,62.07,300,1420.1,116,29,113
Limes,6.39,28.59,72.37,1035,1127.4,108,63,109
Limes,6.26,21.0,59.84,262,1681.4,122,56,119
Limes,6.92,20.21,54.31,961,1244.88,139,70,141
Limes,6.92,27.32,78.17,115,1219.02,138,25,135
Limes,6.31,21.62,68.3,767,1284.71,103,68,118
Limes,6.36,23.71,58.02,124,1288.54,99,52,138
Limes,6.72,27.86,71.83,366,1568.98,124,26,113
Limes,6.59,20.52,68.75,973,1255.59,103,21,141
Limes,6.67,26.14,56.83,524,1213.34,109,42,118
Limes,6.74,28.81,65.94,742,1184.22,141,74,120
Limes,6.62,29.15,50.64,487,1038.37,112,42,149
Limes,6.97,21.89,55.63,629,1842.1,126,67,109
Limes,6.73,29.82,51.48,88,1701.05,103,56,150
Loquat,6.81,29.31,53.57,1220,991.61,67,37,73
Loquat,7.14,34.36,69.2,274,1447.58,51,39,63
Loquat,6.99,29.37,63.68,158,1043.45,70,38,69
Loquat,6.49,34.32,52.78,559,807.7,53,27,87
Loquat,6.71,20.45,56.13,215,965.36,97,22,65
Loquat,6.8,19.98,67.66,191,907.97,72,48,83
Loquat,6.45,14.22,64.31,874,1240.0,54,60,79
Loquat,7.49,18.94,63.09,980,1034.6,92,50,116
Loquat,6.02,33.73,43.96,1466,805.7,92,32,68
Loquat,6.73,14.74,42.83,632,1041.19,92,45,73
Loquat,7.37,13.57,58.46,1590,1327.69,88,36,58
Loquat,7.25,33.67,40.16,545,1025.5,90,45,80
Loquat,7.41,14.93,41.09,920,1158.61,50,34,88
Loquat,6.46,19.02,56.61,918,875.57,53,44,89
Loquat,6.57,25.34,41.23,426,1052.47,90,47,108
Loquat,6.79,15.74,57.99,304,1351.76,97,21,96
Loquat,7.29,13.74,61.34,1365,1475.34,59,39,75
Loquat,6.49,14.64,52.22,85,987.27,63,51,102
Loquat,7.13,31.35,44.85,585,1013.75,59,40,61
Loquat,6.09,17.13,57.17,923,1440.97,66,51,104
Loquat,6.63,22.63,64.02,677,1308.57,58,33,75
Loquat,7.08,27.77,63.75,1574,1280.5,58,34,67
Loquat,6.76,18.71,65.29,144,1440.9,63,26,50
