ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.86,20.83,51.01,471.0,1587.04,178.0,114.0,172.0,Peaches
6.17,16.94,42.75,1776.0,637.8,144.0,86.0,263.0,Peaches
6.44,26.09,51.99,111.0,792.35,87.0,98.0,290.0,Peaches
6.45,20.12,68.68,1368.0,1016.04,193.0,129.0,141.0,Peaches
7.08,25.6,49.04,113.0,1087.54,110.0,59.0,244.0,Peaches
7.23,21.34,40.98,817.0,995.1,181.0,71.0,148.0,Peaches
6.45,27.52,52.56,1381.0,1129.5,110.0,109.0,94.0,Peaches
6.35,27.47,62.49,1128.0,1584.28,200.0,27.0,269.0,Peaches
6.37,26.34,58.49,306.0,822.11,145.0,138.0,152.0,Peaches
7.04,25.91,67.54,1208.0,1344.52,185.0,66.0,191.0,Peaches
6.77,28.39,58.87,546.0,1358.61,137.0,82.0,164.0,Peaches
6.17,28.06,61.6,1355.0,1245.03,181.0,121.0,228.0,Peaches
6.97,29.2,57.14,930.0,1345.95,164.0,97.0,167.0,Peaches
6.11,21.11,40.41,1390.0,1388.45,152.0,95.0,259.0,Peaches
6.8,21.1,66.61,1224.0,1284.94,119.0,39.0,130.0,Peaches
7.46,18.58,43.72,1275.0,1596.45,169.0,134.0,254.0,Peaches
6.22,18.4,48.3,148.0,897.59,83.0,27.0,211.0,Peaches
7.08,18.28,42.66,400.0,992.29,127.0,50.0,213.0,Peaches
6.58,20.54,49.58,1344.0,978.17,114.0,57.0,235.0,Peaches
6.45,27.5,46.52,532.0,744.99,130.0,140.0,106.0,Peaches
6.81,15.17,56.61,1614.0,738.58,106.0,73.0,86.0,Peaches
6.79,17.72,66.82,469.0,935.38,151.0,34.0,117.0,Peaches
7.35,21.57,43.56,415.0,1034.76,87.0,80.0,174.0,Peaches
6.79,19.45,67.99,928.0,795.93,147.0,41.0,135.0,Peaches
7.38,23.44,69.22,1253.0,1101.55,143.0,97.0,197.0,Peaches
6.6,29.49,48.48,1360.0,1064.26,152.0,76.0,227.0,Peaches
6.62,24.66,59.66,407.0,710.95,82.0,102.0,214.0,Peaches
6.61,20.04,67.82,413.0,903.21,181.0,62.0,122.0,Peaches
7.03,27.58,58.77,1502.0,1248.31,197.0,35.0,86.0,Peaches
7.4,20.52,47.55,1155.0,1368.75,153.0,134.0,119.0,Peaches
6.61,25.43,64.67,712.0,1016.8,132.0,65.0,163.0,Peaches
6.57,18.83,67.53,183.0,1140.19,133.0,124.0,214.0,Peaches
6.33,20.91,62.05,1714.0,1165.51,112.0,122.0,184.0,Peaches
6.2,26.69,43.35,736.0,1043.1,95.0,140.0,109.0,Peaches
6.3,23.85,64.51,1530.0,657.54,122.0,108.0,215.0,Peaches
7.3,18.18,62.69,1159.0,1068.4,188.0,75.0,80.0,Peaches
7.35,15.45,54.28,1340.0,744.0,169.0,103.0,242.0,Peaches
6.5,26.21,63.26,1668.0,952.37,193.0,101.0,172.0,Peaches
6.99,28.63,50.85,779.0,726.66,180.0,71.0,261.0,Peaches
6.5,19.18,52.24,1288.0,853.04,183.0,50.0,159.0,Peaches
6.5,18.4,59.24,985.0,1525.42,96.0,132.0,149.0,Peaches
7.45,17.44,65.45,1231.0,1431.47,186.0,102.0,240.0,Peaches
6.49,25.41,47.3,287.0,1427.11,151.0,111.0,269.0,Peaches
6.78,23.72,59.78,1720.0,1475.98,134.0,127.0,128.0,Peaches
6.84,19.3,69.42,364.0,1416.85,85.0,115.0,261.0,Peaches
6.06,28.99,54.08,1238.0,1059.19,105.0,75.0,249.0,Peaches
6.91,19.06,40.6,892.0,1203.68,184.0,93.0,229.0,Peaches
6.28,23.98,44.9,159.0,1038.24,171.0,38.0,231.0,Peaches
7.46,24.66,69.4,1059.0,1363.28,195.0,46.0,219.0,Peaches
6.49,24.47,62.43,388.0,825.01,123.0,39.0,262.0,Peaches
6.24,24.56,68.8,1288.0,1373.95,136.0,133.0,138.0,Peaches
6.45,26.46,63.54,542.0,1514.28,159.0,48.0,201.0,Peaches
6.93,22.7,43.7,542.0,1291.89,92.0,118.0,239.0,Peaches
6.34,24.27,48.1,462.0,1503.76,119.0,64.0,123.0,Peaches
6.7,22.85,43.55,613.0,1222.52,85.0,82.0,102.0,Peaches
7.07,26.12,45.06,1474.0,939.56,82.0,137.0,238.0,Peaches
6.81,28.45,42.19,1156.0,1223.95,169.0,93.0,255.0,Peaches
6.27,26.49,69.71,1008.0,1273.27,123.0,84.0,174.0,Peaches
6.84,18.25,66.15,159.0,868.65,156.0,120.0,216.0,Peaches
6.56,17.11,62.67,1120.0,728.73,177.0,60.0,100.0,Peaches
6.06,22.53,54.49,1058.0,1571.85,190.0,121.0,150.0,Peaches
6.71,27.28,55.31,1146.0,772.26,196.0,138.0,169.0,Peaches
7.4,25.8,46.56,997.0,1558.47,170.0,30.0,176.0,Peaches
7.23,17.8,67.67,719.0,836.48,134.0,123.0,192.0,Peaches
7.31,20.27,58.85,1180.0,1071.26,170.0,119.0,251.0,Peaches
6.19,23.73,49.93,1213.0,768.06,170.0,119.0,238.0,Peaches
7.31,15.97,63.87,917.0,1019.82,183.0,89.0,215.0,Peaches
7.1,19.61,65.47,212.0,1563.05,188.0,76.0,92.0,Peaches
7.26,28.89,65.75,607.0,1594.39,156.0,43.0,157.0,Peaches
6.7,18.49,52.43,1246.0,837.2,108.0,68.0,119.0,Peaches
6.36,20.64,45.75,1078.0,691.18,161.0,105.0,195.0,Peaches
6.78,29.05,65.53,263.0,831.63,162.0,71.0,107.0,Peaches
7.0,28.3,68.11,408.0,1179.06,197.0,40.0,178.0,Peaches
5.22,24.43,65.1,873.0,1238.29,172.0,60.0,25.0,Pineapple
6.22,22.78,68.07,293.0,1143.52,199.0,55.0,146.0,Pineapple
6.18,33.1,75.42,653.0,1112.49,183.0,77.0,173.0,Pineapple
5.29,26.08,73.54,628.0,1067.7,148.0,76.0,45.0,Pineapple
6.41,23.23,71.55,686.0,1182.09,178.0,65.0,80.0,Pineapple
6.49,28.62,78.56,397.0,1304.73,108.0,59.0,181.0,Pineapple
6.24,22.97,69.2,944.0,1318.63,181.0,89.0,191.0,Pineapple
6.02,24.23,73.16,967.0,1001.01,176.0,59.0,111.0,Pineapple
5.06,28.35,74.41,747.0,1425.11,102.0,65.0,93.0,Pineapple
5.87,23.69,71.93,524.0,1325.49,188.0,97.0,26.0,Pineapple
6.18,28.46,72.42,481.0,1477.01,149.0,63.0,175.0,Pineapple
5.57,34.75,73.87,179.0,1225.49,136.0,95.0,41.0,Pineapple
5.56,31.92,72.11,632.0,1100.95,179.0,68.0,173.0,Pineapple
6.23,28.96,75.32,360.0,1437.35,158.0,85.0,140.0,Pineapple
5.11,30.43,73.67,272.0,1479.89,178.0,68.0,93.0,Pineapple
6.1,24.52,71.98,552.0,1005.76,163.0,51.0,45.0,Pineapple
5.58,25.7,79.19,130.0,1292.12,190.0,82.0,83.0,Pineapple
5.91,30.99,69.18,981.0,1215.64,114.0,88.0,169.0,Pineapple
6.18,33.15,75.37,550.0,1321.48,153.0,74.0,23.0,Pineapple
5.1,22.46,78.19,668.0,1279.83,122.0,68.0,40.0,Pineapple
6.28,28.86,70.18,185.0,1063.24,123.0,59.0,41.0,Pineapple
5.44,24.11,73.32,157.0,1381.65,145.0,90.0,153.0,Pineapple
5.63,32.53,67.5,754.0,1125.81,192.0,92.0,50.0,Pineapple
5.12,23.86,74.54,494.0,1208.88,160.0,98.0,80.0,Pineapple
5.09,30.58,77.87,820.0,1432.25,146.0,71.0,173.0,Pineapple
6.44,28.7,71.16,404.0,1231.0,166.0,100.0,156.0,Pineapple
6.02,29.73,74.94,806.0,1168.05,109.0,91.0,182.0,Pineapple
5.78,30.46,79.05,778.0,1288.29,122.0,58.0,163.0,Pineapple
6.48,24.63,74.86,358.0,1166.38,177.0,67.0,140.0,Pineapple
5.94,22.81,67.31,535.0,1347.14,153.0,54.0,132.0,Pineapple
6.29,25.83,66.13,508.0,1013.68,168.0,50.0,126.0,Pineapple
5.36,31.32,75.39,775.0,1449.18,195.0,63.0,169.0,Pineapple
6.04,32.18,69.79,286.0,1063.3,128.0,70.0,56.0,Pineapple
5.49,35.75,74.79,231.0,1001.27,141.0,60.0,40.0,Pineapple
5.08,24.35,67.71,971.0,1141.52,146.0,55.0,80.0,Pineapple
6.11,31.71,65.97,788.0,1060.46,144.0,60.0,155.0,Pineapple
5.1,35.45,75.93,374.0,1310.57,132.0,61.0,60.0,Pineapple
5.78,35.43,68.24,792.0,1048.09,171.0,67.0,100.0,Pineapple
6.35,30.6,66.24,309.0,1321.96,196.0,98.0,79.0,Pineapple
6.07,22.7,76.47,506.0,1444.44,196.0,89.0,29.0,Pineapple
6.28,23.52,65.76,640.0,1099.12,116.0,92.0,144.0,Pineapple
5.18,33.99,69.98,618.0,1089.19,134.0,71.0,163.0,Pineapple
5.73,33.93,76.96,316.0,1463.0,186.0,67.0,66.0,Pineapple
5.17,24.16,69.33,371.0,1135.24,182.0,100.0,145.0,Pineapple
5.74,22.05,70.05,275.0,1099.32,150.0,56.0,76.0,Pineapple
5.12,26.16,72.29,592.0,1365.46,115.0,53.0,48.0,Pineapple
6.34,23.97,68.54,564.0,1281.88,185.0,53.0,77.0,Pineapple
5.63,28.78,66.7,963.0,1391.78,116.0,84.0,97.0,Pineapple
5.21,24.29,66.56,465.0,1405.74,139.0,75.0,177.0,Pineapple
5.7,29.43,76.52,172.0,1002.79,103.0,59.0,172.0,Pineapple
5.09,29.61,75.67,334.0,1284.23,196.0,50.0,122.0,Pineapple
5.22,25.37,74.46,400.0,1401.35,181.0,75.0,183.0,Pineapple
6.27,27.6,70.34,764.0,1101.03,116.0,83.0,23.0,Pineapple
6.02,22.42,70.7,298.0,1083.55,172.0,78.0,133.0,Pineapple
5.99,34.94,66.13,365.0,1491.13,162.0,69.0,172.0,Pineapple
5.23,33.38,68.82,203.0,1188.31,106.0,94.0,172.0,Pineapple
5.33,32.3,67.46,930.0,1349.94,138.0,87.0,80.0,Pineapple
5.39,33.43,76.33,139.0,1412.6,157.0,68.0,171.0,Pineapple
6.43,29.77,66.59,422.0,1305.35,187.0,77.0,70.0,Pineapple
6.04,30.31,71.03,266.0,1292.87,130.0,99.0,139.0,Pineapple
5.24,26.12,78.64,624.0,1178.22,168.0,90.0,159.0,Pineapple
6.07,24.38,72.76,328.0,1001.45,104.0,93.0,91.0,Pineapple
5.43,24.77,73.49,834.0,1272.87,120.0,62.0,79.0,Pineapple
5.72,33.33,72.87,270.0,1201.26,198.0,84.0,76.0,Pineapple
5.01,30.05,65.46,133.0,1350.49,127.0,97.0,68.0,Pineapple
5.01,35.62,69.96,623.0,1325.43,111.0,91.0,20.0,Pineapple
6.19,27.14,77.48,615.0,1088.94,106.0,50.0,101.0,Pineapple
5.86,32.78,76.13,212.0,1210.25,175.0,76.0,62.0,Pineapple
5.51,29.12,67.13,354.0,1282.63,170.0,69.0,131.0,Pineapple
5.95,26.33,73.34,749.0,1446.07,167.0,61.0,93.0,Pineapple
5.05,30.3,70.06,127.0,1440.08,116.0,88.0,86.0,Pineapple
6.26,24.33,69.72,719.0,1480.85,174.0,74.0,55.0,Pineapple
5.91,31.92,69.08,513.0,1034.93,169.0,53.0,173.0,Pineapple
6.25,25.17,74.02,231.0,1427.41,177.0,99.0,36.0,Pineapple
5.72,35.56,79.23,800.0,1317.71,138.0,95.0,53.0,Pineapple
5.93,33.95,69.56,717.0,1120.65,107.0,78.0,61.0,Pineapple
5.34,26.2,69.64,661.0,1166.52,184.0,57.0,96.0,Pineapple
5.84,35.55,73.24,512.0,1110.56,154.0,75.0,64.0,Pineapple
5.57,32.16,77.05,951.0,1426.03,155.0,92.0,140.0,Pineapple
5.71,29.81,71.84,254.0,1280.0,189.0,61.0,88.0,Pineapple
6.05,25.15,67.35,580.0,1442.86,121.0,56.0,165.0,Pineapple
6.31,25.32,68.26,101.0,1057.86,192.0,51.0,24.0,Pineapple
5.52,35.05,66.41,556.0,1070.97,190.0,61.0,147.0,Pineapple
5.86,30.59,75.27,301.0,1240.46,145.0,97.0,27.0,Pineapple
5.48,27.23,74.02,850.0,1220.01,122.0,80.0,48.0,Pineapple
5.7,33.31,66.75,100.0,1071.82,144.0,60.0,100.0,Pineapple
5.88,33.67,76.6,320.0,1411.55,128.0,91.0,143.0,Pineapple
6.1,22.19,66.65,862.0,1212.34,150.0,56.0,163.0,Pineapple
6.29,30.42,73.23,939.0,1389.75,142.0,64.0,83.0,Pineapple
6.01,33.66,70.28,841.0,1437.78,185.0,95.0,185.0,Pineapple
5.36,27.02,73.09,941.0,1415.16,110.0,53.0,82.0,Pineapple
6.01,29.28,66.82,534.0,1348.69,126.0,88.0,77.0,Pineapple
6.32,23.76,72.25,608.0,1153.59,149.0,96.0,185.0,Pineapple
6.27,28.69,65.91,686.0,1296.36,121.0,63.0,173.0,Pineapple
5.63,35.97,69.23,568.0,1173.88,104.0,88.0,85.0,Pineapple
6.32,29.0,73.83,573.0,1122.65,145.0,52.0,180.0,Pineapple
5.1,30.83,79.28,718.0,1082.64,108.0,54.0,49.0,Pineapple
6.03,28.3,73.53,222.0,1423.21,181.0,92.0,140.0,Pineapple
5.7,31.98,71.1,283.0,1242.73,109.0,65.0,100.0,Pineapple
5.22,26.6,65.02,968.0,1356.44,110.0,63.0,197.0,Pineapple
6.13,30.42,77.91,989.0,1108.58,109.0,91.0,83.0,Pineapple
6.22,23.07,74.56,615.0,1079.63,136.0,55.0,186.0,Pineapple
5.5,25.41,75.86,424.0,1271.34,154.0,65.0,195.0,Pineapple
5.72,32.43,75.16,506.0,1000.11,142.0,83.0,52.0,Pineapple
5.25,26.61,78.23,563.0,1223.34,113.0,74.0,147.0,Pineapple
6.26,25.26,71.34,884.0,1468.38,100.0,78.0,131.0,Pineapple
5.39,35.41,69.68,978.0,1397.16,179.0,76.0,128.0,Pineapple
5.48,27.3,71.72,436.0,1061.22,171.0,67.0,144.0,Pineapple
6.3,29.97,75.81,749.0,1190.75,166.0,51.0,51.0,Pineapple
5.8,25.32,72.28,626.0,1353.76,159.0,62.0,155.0,Pineapple
5.39,23.69,76.54,648.0,1413.49,129.0,55.0,41.0,Pineapple
5.91,30.01,74.41,669.0,1254.9,150.0,85.0,115.0,Pineapple
5.05,29.08,78.56,827.0,1318.97,101.0,89.0,190.0,Pineapple
5.42,29.18,67.08,168.0,1464.5,154.0,61.0,97.0,Pineapple
5.76,31.39,72.4,212.0,1078.87,112.0,55.0,94.0,Pineapple
6.48,29.04,75.52,241.0,1239.84,140.0,92.0,63.0,Pineapple
5.45,27.57,69.35,878.0,1332.07,114.0,70.0,109.0,Pineapple
6.22,32.23,66.27,763.0,1221.88,109.0,96.0,179.0,Pineapple
5.51,23.9,77.37,768.0,1431.75,119.0,100.0,123.0,Pineapple
6.31,30.92,70.61,928.0,1086.35,124.0,99.0,147.0,Pineapple
5.04,34.51,78.57,644.0,1293.43,145.0,80.0,144.0,Pineapple
6.45,28.09,69.25,877.0,1232.34,123.0,96.0,157.0,Pineapple
5.21,30.01,76.63,822.0,1251.86,168.0,96.0,37.0,Pineapple
6.0,35.23,68.69,373.0,1211.58,140.0,51.0,124.0,Pineapple
6.06,35.79,73.57,674.0,1019.72,104.0,67.0,130.0,Pineapple
5.42,31.04,76.66,165.0,1196.89,167.0,61.0,110.0,Pineapple
6.16,34.58,69.51,203.0,1031.17,102.0,88.0,82.0,Pineapple
6.28,26.71,77.82,867.0,1420.79,106.0,62.0,65.0,Pineapple
6.49,25.97,75.17,889.0,1066.07,194.0,98.0,89.0,Pineapple
5.19,35.22,65.69,103.0,1432.77,145.0,93.0,175.0,Pineapple
5.49,35.73,78.18,137.0,1442.03,117.0,73.0,182.0,Pineapple
5.82,26.97,67.32,164.0,1473.99,159.0,52.0,60.0,Pineapple
5.97,23.9,75.68,832.0,1070.16,129.0,92.0,163.0,Pineapple
6.4,33.18,78.43,449.0,1389.91,115.0,86.0,181.0,Pineapple
5.5,29.89,73.54,745.0,1374.76,129.0,76.0,149.0,Pineapple
5.39,23.57,70.98,612.0,1429.39,110.0,67.0,38.0,Pineapple
5.74,34.96,66.38,652.0,1242.26,117.0,82.0,121.0,Pineapple
5.32,22.72,73.01,315.0,1278.94,125.0,74.0,92.0,Pineapple
5.12,23.65,66.1,285.0,1103.35,194.0,59.0,130.0,Pineapple
6.4,30.48,69.66,609.0,1316.74,123.0,61.0,66.0,Pineapple
6.16,24.24,70.41,524.0,1322.96,105.0,61.0,115.0,Pineapple
5.43,35.64,73.05,356.0,1092.56,143.0,94.0,108.0,Pineapple
5.21,31.02,79.84,595.0,1495.43,171.0,92.0,82.0,Pineapple
5.78,25.49,79.83,311.0,1454.67,128.0,61.0,146.0,Pineapple
5.44,34.12,68.73,400.0,1008.56,200.0,74.0,140.0,Pineapple
6.17,32.15,77.87,922.0,1156.79,117.0,93.0,50.0,Pineapple
5.16,28.78,79.96,698.0,1188.12,143.0,72.0,22.0,Pineapple
6.12,27.46,73.57,235.0,1178.45,197.0,97.0,44.0,Pineapple
5.17,34.89,72.51,309.0,1076.98,109.0,74.0,80.0,Pineapple
6.02,34.59,67.36,222.0,1210.07,114.0,56.0,108.0,Pineapple
6.12,25.5,66.84,845.0,1162.8,102.0,91.0,172.0,Pineapple
5.81,24.7,68.75,131.0,1264.6,155.0,71.0,110.0,Pineapple
6.16,30.01,67.15,958.0,1189.55,162.0,78.0,78.0,Pineapple
5.32,29.72,77.81,659.0,1101.1,108.0,62.0,82.0,Pineapple
5.42,27.98,73.38,546.0,1259.41,200.0,77.0,27.0,Pineapple
5.77,29.77,71.63,881.0,1015.79,177.0,51.0,155.0,Pineapple
5.16,29.28,79.15,316.0,1034.12,191.0,70.0,138.0,Pineapple
6.34,28.37,72.89,807.0,1286.99,179.0,91.0,105.0,Pineapple
6.43,34.59,69.19,694.0,1250.88,187.0,87.0,115.0,Pineapple
5.34,25.68,70.84,676.0,1480.38,129.0,81.0,160.0,Pineapple
6.12,24.75,69.37,726.0,1143.39,124.0,58.0,115.0,Pineapple
6.34,24.62,68.83,465.0,1006.61,106.0,87.0,136.0,Pineapple
5.39,22.93,67.41,913.0,1479.72,160.0,55.0,113.0,Pineapple
6.03,29.26,65.71,685.0,1161.69,134.0,74.0,192.0,Pineapple
5.94,29.1,67.63,898.0,1294.23,159.0,56.0,187.0,Pineapple
5.41,24.12,75.04,369.0,1435.33,172.0,74.0,52.0,Pineapple
5.96,23.34,66.7,605.0,1156.72,126.0,74.0,34.0,Pineapple
6.42,34.67,70.87,669.0,1223.94,152.0,98.0,199.0,Pineapple
5.32,30.22,79.99,941.0,1083.97,118.0,60.0,145.0,Pineapple
5.32,30.04,76.61,404.0,1343.94,161.0,60.0,168.0,Pineapple
6.48,30.0,72.37,860.0,1185.14,167.0,74.0,102.0,Pineapple
5.96,28.16,66.67,543.0,1419.42,198.0,87.0,56.0,Pineapple
5.95,22.2,79.11,870.0,1049.28,109.0,59.0,20.0,Pineapple
5.81,22.54,69.16,856.0,1492.53,176.0,92.0,125.0,Pineapple
5.73,26.43,76.54,211.0,1398.13,154.0,67.0,28.0,Pineapple
6.05,32.75,65.22,410.0,1015.01,128.0,58.0,131.0,Pineapple
5.73,25.97,73.03,699.0,1461.04,106.0,52.0,153.0,Pineapple
5.71,22.2,78.22,274.0,1319.84,152.0,63.0,25.0,Pineapple
5.72,26.57,74.1,876.0,1458.19,149.0,67.0,123.0,Pineapple
5.36,24.08,68.66,194.0,1220.97,134.0,90.0,132.0,Pineapple
6.38,32.82,73.15,148.0,1093.6,187.0,69.0,86.0,Pineapple
6.48,22.7,71.82,650.0,1334.67,186.0,50.0,88.0,Pineapple
6.39,29.96,72.02,891.0,1277.8,148.0,51.0,69.0,Pineapple
5.93,27.72,67.6,439.0,1024.43,198.0,87.0,126.0,Pineapple
5.18,32.96,65.97,635.0,1204.92,128.0,89.0,141.0,Pineapple
6.3,23.43,79.12,544.0,1303.01,200.0,76.0,154.0,Pineapple
5.26,23.03,75.33,600.0,1046.17,166.0,87.0,182.0,Pineapple
5.88,25.16,73.51,308.0,1422.21,111.0,96.0,64.0,Pineapple
5.5,24.56,77.19,269.0,1407.53,146.0,91.0,112.0,Pineapple
5.3,25.96,76.51,204.0,1209.72,118.0,73.0,58.0,Pineapple
5.31,25.55,65.82,143.0,1021.08,103.0,66.0,94.0,Pineapple
6.09,24.97,67.31,887.0,1088.01,165.0,86.0,20.0,Pineapple
5.21,22.73,75.3,969.0,1149.97,131.0,74.0,82.0,Pineapple
5.6,25.51,66.92,171.0,1180.96,155.0,90.0,36.0,Pineapple
5.64,32.18,74.57,500.0,1192.32,141.0,86.0,54.0,Pineapple
5.4,29.56,68.16,517.0,1384.1,178.0,80.0,139.0,Pineapple
5.14,22.18,79.27,752.0,1045.23,159.0,73.0,190.0,Pineapple
5.48,22.53,75.29,992.0,1115.07,134.0,93.0,199.0,Pineapple
6.18,31.32,71.35,581.0,1228.54,188.0,70.0,99.0,Pineapple
6.18,32.74,69.6,256.0,1264.88,151.0,93.0,153.0,Pineapple
6.16,26.49,48.77,1278.0,1013.62,145.0,25.0,142.0,Plums
6.99,14.49,58.17,931.0,1221.88,87.0,36.0,189.0,Plums
5.87,20.82,64.7,646.0,1207.14,120.0,23.0,200.0,Plums
5.93,26.39,35.96,999.0,1251.42,126.0,30.0,127.0,Plums
6.44,18.3,38.05,165.0,778.92,150.0,38.0,200.0,Plums
6.01,21.41,67.45,1252.0,1120.67,123.0,27.0,104.0,Plums
5.51,18.85,38.69,1124.0,614.19,107.0,24.0,150.0,Plums
6.48,14.67,54.75,915.0,755.01,97.0,20.0,88.0,Plums
5.8,21.46,57.57,383.0,1098.48,111.0,36.0,122.0,Plums
5.51,24.97,60.25,846.0,699.85,149.0,35.0,146.0,Plums
6.9,22.45,61.19,421.0,1159.93,116.0,32.0,114.0,Plums
6.81,12.73,68.64,171.0,1130.11,81.0,27.0,140.0,Plums
6.04,26.48,61.77,742.0,702.33,148.0,21.0,126.0,Plums
6.78,18.32,39.54,1617.0,676.81,117.0,39.0,181.0,Plums
5.93,25.04,32.85,1413.0,1214.35,136.0,30.0,115.0,Plums
6.55,13.55,50.93,1507.0,672.63,147.0,25.0,168.0,Plums
5.73,28.54,35.63,578.0,762.62,123.0,29.0,98.0,Plums
6.95,19.5,34.9,1012.0,663.8,150.0,33.0,117.0,Plums
5.64,21.84,53.05,749.0,899.64,89.0,28.0,119.0,Plums
5.95,28.61,57.46,725.0,712.87,125.0,37.0,145.0,Plums
6.16,19.0,31.1,859.0,705.97,131.0,29.0,114.0,Plums
6.25,25.81,37.72,1128.0,1088.71,86.0,27.0,85.0,Plums
6.67,14.44,51.29,1257.0,954.08,95.0,34.0,174.0,Plums
5.65,15.94,36.2,893.0,1115.97,90.0,27.0,99.0,Plums
6.52,16.02,68.9,1304.0,938.94,90.0,23.0,110.0,Plums
6.87,13.38,36.57,1266.0,791.3,109.0,37.0,126.0,Plums
6.94,17.15,58.57,74.0,1094.67,106.0,21.0,154.0,Plums
6.11,27.82,40.27,327.0,1222.4,96.0,31.0,94.0,Plums
5.86,28.69,63.51,557.0,851.79,131.0,23.0,81.0,Plums
5.79,13.77,69.27,634.0,1272.84,83.0,20.0,192.0,Plums
5.68,17.71,52.15,410.0,1072.66,105.0,20.0,111.0,Plums
6.51,28.24,43.81,1685.0,847.86,129.0,33.0,187.0,Plums
6.53,12.93,58.83,1231.0,956.09,93.0,30.0,120.0,Plums
6.8,15.92,69.33,1017.0,1045.29,101.0,24.0,186.0,Plums
6.12,28.98,49.54,936.0,1028.88,112.0,38.0,101.0,Plums
6.32,12.34,69.15,1108.0,732.84,130.0,40.0,90.0,Plums
6.15,28.18,30.62,1684.0,871.27,82.0,26.0,122.0,Plums
6.23,27.65,54.73,1655.0,1161.73,85.0,20.0,179.0,Plums
6.05,23.51,49.03,617.0,1136.43,89.0,24.0,101.0,Plums
5.64,24.33,32.32,1691.0,1164.69,149.0,23.0,174.0,Plums
5.74,27.8,46.19,400.0,648.47,112.0,23.0,84.0,Plums
6.45,24.61,44.3,254.0,1111.8,136.0,27.0,178.0,Plums
6.98,20.61,54.32,1226.0,802.49,108.0,33.0,199.0,Plums
5.86,27.7,31.02,233.0,703.93,148.0,39.0,159.0,Plums
6.79,12.8,57.63,1584.0,1279.08,96.0,24.0,115.0,Plums
5.63,14.27,31.84,854.0,952.03,81.0,21.0,91.0,Plums
5.8,15.75,43.66,444.0,942.37,92.0,33.0,127.0,Plums
6.75,25.88,51.51,461.0,748.18,89.0,28.0,83.0,Plums
6.54,16.44,49.76,203.0,866.75,99.0,23.0,85.0,Plums
5.54,22.98,66.4,559.0,1162.79,137.0,33.0,99.0,Plums
6.01,28.1,43.36,1030.0,928.74,125.0,23.0,178.0,Plums
6.33,27.7,30.65,332.0,712.28,137.0,37.0,179.0,Plums
6.4,18.36,54.66,1178.0,1189.25,143.0,25.0,127.0,Plums
6.9,19.65,36.93,366.0,951.68,84.0,40.0,148.0,Plums
5.9,24.98,47.97,783.0,999.4,107.0,27.0,144.0,Plums
5.54,27.29,64.82,644.0,1274.78,136.0,32.0,175.0,Plums
5.75,21.01,36.68,464.0,813.05,117.0,31.0,83.0,Plums
5.55,23.49,38.02,1247.0,849.79,84.0,35.0,130.0,Plums
6.92,12.87,69.83,112.0,919.63,111.0,38.0,112.0,Plums
6.96,26.87,42.21,479.0,674.01,148.0,37.0,143.0,Plums
5.83,17.02,42.81,1195.0,912.98,131.0,33.0,150.0,Plums
6.66,18.09,46.66,532.0,729.53,128.0,27.0,101.0,Plums
6.28,25.78,69.09,1481.0,807.99,96.0,37.0,119.0,Plums
6.02,21.28,38.95,1546.0,1183.19,106.0,39.0,188.0,Plums
6.38,15.22,67.95,822.0,882.72,137.0,39.0,139.0,Plums
6.31,17.04,31.98,1433.0,1166.95,129.0,38.0,120.0,Plums
6.47,23.05,56.84,157.0,786.9,83.0,36.0,101.0,Plums
6.92,14.57,64.69,1130.0,695.87,140.0,36.0,133.0,Plums
6.7,23.28,56.59,1286.0,1164.7,127.0,34.0,124.0,Plums
6.2,25.59,33.63,727.0,892.59,117.0,35.0,198.0,Plums
5.82,22.22,61.13,1208.0,869.31,137.0,21.0,143.0,Plums
6.6,26.94,69.1,1561.0,927.26,143.0,20.0,139.0,Plums
5.64,19.56,54.07,1137.0,896.6,148.0,32.0,165.0,Plums
5.86,15.32,68.34,158.0,764.86,146.0,28.0,135.0,Plums
6.03,20.89,57.97,1609.0,1042.99,80.0,26.0,190.0,Plums
6.4,28.05,40.16,1107.0,1007.49,149.0,28.0,124.0,Plums
6.73,27.71,46.63,648.0,687.7,128.0,29.0,138.0,Plums
6.7,27.41,36.94,521.0,924.54,124.0,39.0,81.0,Plums
5.7,15.25,42.51,613.0,1181.8,113.0,20.0,190.0,Plums
6.05,17.08,39.47,1562.0,1018.93,95.0,40.0,148.0,Plums
6.87,18.62,67.03,169.0,822.4,113.0,21.0,115.0,Plums
6.53,24.03,58.62,1193.0,1027.28,144.0,38.0,150.0,Plums
6.1,17.11,68.45,626.0,1093.35,147.0,31.0,132.0,Plums
6.77,25.16,30.56,1346.0,1181.47,134.0,28.0,102.0,Plums
6.28,21.92,47.74,1641.0,652.93,83.0,34.0,133.0,Plums
6.78,14.12,31.03,1043.0,1270.87,118.0,37.0,122.0,Plums
6.68,28.01,39.04,1316.0,866.27,84.0,31.0,138.0,Plums
6.22,20.25,37.98,736.0,656.29,143.0,21.0,157.0,Plums
6.22,20.2,51.75,673.0,812.49,108.0,21.0,156.0,Plums
6.89,28.81,61.03,127.0,922.91,147.0,40.0,183.0,Plums
6.51,15.3,30.95,1440.0,1218.07,132.0,21.0,86.0,Plums
